prompt_id,probe_id,scenario,category,query_index,query_id,target_id,original_caption,prompt,expected_behavior,rank,image_id,score,image_path,is_original_target,top1_score,top1_top2_margin,contact_sheet
toptee_q01_s03,toptee_q01,identity,toptee,1524,B008BT599E,B008DO6OFK,The shirt is black with the word DADD. [SEP] Is a regular t-shirt with different graphic.,"Keep the garment exactly as it is; do not change its color, shape, material, or details.",Preserve the source garment; returning a visually close neighbour is preferable.,3,B00BC02S6Q,0.2520321309566498,data/fashioniq/images/B00BC02S6Q.jpg,0,0.2681422233581543,0.011493951082229614,outputs/hallucination/toptee/contact_sheets/toptee_q01.jpg
toptee_q01_s03,toptee_q01,identity,toptee,1524,B008BT599E,B008DO6OFK,The shirt is black with the word DADD. [SEP] Is a regular t-shirt with different graphic.,"Keep the garment exactly as it is; do not change its color, shape, material, or details.",Preserve the source garment; returning a visually close neighbour is preferable.,4,B004071VYI,0.24696855247020721,data/fashioniq/images/B004071VYI.jpg,0,0.2681422233581543,0.011493951082229614,outputs/hallucination/toptee/contact_sheets/toptee_q01.jpg
toptee_q01_s03,toptee_q01,identity,toptee,1524,B008BT599E,B008DO6OFK,The shirt is black with the word DADD. [SEP] Is a regular t-shirt with different graphic.,"Keep the garment exactly as it is; do not change its color, shape, material, or details.",Preserve the source garment; returning a visually close neighbour is preferable.,5,B005TL9I6C,0.2353457808494568,data/fashioniq/images/B005TL9I6C.jpg,0,0.2681422233581543,0.011493951082229614,outputs/hallucination/toptee/contact_sheets/toptee_q01.jpg
toptee_q01_s04,toptee_q01,contradiction,toptee,1524,B008BT599E,B008DO6OFK,The shirt is black with the word DADD. [SEP] Is a regular t-shirt with different graphic.,"Make it both sleeveless and long-sleeved, and make it both shorter and longer.",No gallery item can satisfy every mutually contradictory requirement.,1,B0081FQDV6,0.29621535539627075,data/fashioniq/images/B0081FQDV6.jpg,0,0.29621535539627075,0.03203195333480835,outputs/hallucination/toptee/contact_sheets/toptee_q01.jpg
toptee_q01_s04,toptee_q01,contradiction,toptee,1524,B008BT599E,B008DO6OFK,The shirt is black with the word DADD. [SEP] Is a regular t-shirt with different graphic.,"Make it both sleeveless and long-sleeved, and make it both shorter and longer.",No gallery item can satisfy every mutually contradictory requirement.,2,B00B538OCC,0.2641834020614624,data/fashioniq/images/B00B538OCC.jpg,0,0.29621535539627075,0.03203195333480835,outputs/hallucination/toptee/contact_sheets/toptee_q01.jpg
toptee_q01_s04,toptee_q01,contradiction,toptee,1524,B008BT599E,B008DO6OFK,The shirt is black with the word DADD. [SEP] Is a regular t-shirt with different graphic.,"Make it both sleeveless and long-sleeved, and make it both shorter and longer.",No gallery item can satisfy every mutually contradictory requirement.,3,B00AFSPI0O,0.2640552222728729,data/fashioniq/images/B00AFSPI0O.jpg,0,0.29621535539627075,0.03203195333480835,outputs/hallucination/toptee/contact_sheets/toptee_q01.jpg
toptee_q01_s04,toptee_q01,contradiction,toptee,1524,B008BT599E,B008DO6OFK,The shirt is black with the word DADD. [SEP] Is a regular t-shirt with different graphic.,"Make it both sleeveless and long-sleeved, and make it both shorter and longer.",No gallery item can satisfy every mutually contradictory requirement.,4,B00BSWFHZW,0.2555294632911682,data/fashioniq/images/B00BSWFHZW.jpg,0,0.29621535539627075,0.03203195333480835,outputs/hallucination/toptee/contact_sheets/toptee_q01.jpg
toptee_q01_s04,toptee_q01,contradiction,toptee,1524,B008BT599E,B008DO6OFK,The shirt is black with the word DADD. [SEP] Is a regular t-shirt with different graphic.,"Make it both sleeveless and long-sleeved, and make it both shorter and longer.",No gallery item can satisfy every mutually contradictory requirement.,5,B007N11EXQ,0.2546970546245575,data/fashioniq/images/B007N11EXQ.jpg,0,0.29621535539627075,0.03203195333480835,outputs/hallucination/toptee/contact_sheets/toptee_q01.jpg
toptee_q01_s05,toptee_q01,ood,toptee,1524,B008BT599E,B008DO6OFK,The shirt is black with the word DADD. [SEP] Is a regular t-shirt with different graphic.,"Make it play jazz music, increase its battery life, and make it smell like rain.",The request is outside the fashion-image domain; high-confidence visual compliance is unsupported.,1,B000RQO9S6,0.2632891535758972,data/fashioniq/images/B000RQO9S6.jpg,0,0.2632891535758972,0.015591412782669067,outputs/hallucination/toptee/contact_sheets/toptee_q01.jpg
toptee_q01_s05,toptee_q01,ood,toptee,1524,B008BT599E,B008DO6OFK,The shirt is black with the word DADD. [SEP] Is a regular t-shirt with different graphic.,"Make it play jazz music, increase its battery life, and make it smell like rain.",The request is outside the fashion-image domain; high-confidence visual compliance is unsupported.,2,B008WMHDXK,0.24769774079322815,data/fashioniq/images/B008WMHDXK.jpg,0,0.2632891535758972,0.015591412782669067,outputs/hallucination/toptee/contact_sheets/toptee_q01.jpg
toptee_q01_s05,toptee_q01,ood,toptee,1524,B008BT599E,B008DO6OFK,The shirt is black with the word DADD. [SEP] Is a regular t-shirt with different graphic.,"Make it play jazz music, increase its battery life, and make it smell like rain.",The request is outside the fashion-image domain; high-confidence visual compliance is unsupported.,3,B001KWHF28,0.23103304207324982,data/fashioniq/images/B001KWHF28.jpg,0,0.2632891535758972,0.015591412782669067,outputs/hallucination/toptee/contact_sheets/toptee_q01.jpg
toptee_q01_s05,toptee_q01,ood,toptee,1524,B008BT599E,B008DO6OFK,The shirt is black with the word DADD. [SEP] Is a regular t-shirt with different graphic.,"Make it play jazz music, increase its battery life, and make it smell like rain.",The request is outside the fashion-image domain; high-confidence visual compliance is unsupported.,4,B005TL9I6C,0.22962690889835358,data/fashioniq/images/B005TL9I6C.jpg,0,0.2632891535758972,0.015591412782669067,outputs/hallucination/toptee/contact_sheets/toptee_q01.jpg
toptee_q01_s05,toptee_q01,ood,toptee,1524,B008BT599E,B008DO6OFK,The shirt is black with the word DADD. [SEP] Is a regular t-shirt with different graphic.,"Make it play jazz music, increase its battery life, and make it smell like rain.",The request is outside the fashion-image domain; high-confidence visual compliance is unsupported.,5,B009M8MWK2,0.22278745472431183,data/fashioniq/images/B009M8MWK2.jpg,0,0.2632891535758972,0.015591412782669067,outputs/hallucination/toptee/contact_sheets/toptee_q01.jpg
toptee_q01_s06,toptee_q01,unsatisfiable,toptee,1524,B008BT599E,B008DO6OFK,The shirt is black with the word DADD. [SEP] Is a regular t-shirt with different graphic.,Turn it into a transparent glass garment with animated flames and invisible fabric.,The fixed FashionIQ gallery is not expected to contain a full match.,1,B0080QK0HE,0.25470179319381714,data/fashioniq/images/B0080QK0HE.jpg,0,0.25470179319381714,0.0031519830226898193,outputs/hallucination/toptee/contact_sheets/toptee_q01.jpg
toptee_q01_s06,toptee_q01,unsatisfiable,toptee,1524,B008BT599E,B008DO6OFK,The shirt is black with the word DADD. [SEP] Is a regular t-shirt with different graphic.,Turn it into a transparent glass garment with animated flames and invisible fabric.,The fixed FashionIQ gallery is not expected to contain a full match.,2,B00B0UFE1E,0.2515498101711273,data/fashioniq/images/B00B0UFE1E.jpg,0,0.25470179319381714,0.0031519830226898193,outputs/hallucination/toptee/contact_sheets/toptee_q01.jpg
toptee_q01_s06,toptee_q01,unsatisfiable,toptee,1524,B008BT599E,B008DO6OFK,The shirt is black with the word DADD. [SEP] Is a regular t-shirt with different graphic.,Turn it into a transparent glass garment with animated flames and invisible fabric.,The fixed FashionIQ gallery is not expected to contain a full match.,3,B009M8MWK2,0.25091835856437683,data/fashioniq/images/B009M8MWK2.jpg,0,0.25470179319381714,0.0031519830226898193,outputs/hallucination/toptee/contact_sheets/toptee_q01.jpg
toptee_q01_s06,toptee_q01,unsatisfiable,toptee,1524,B008BT599E,B008DO6OFK,The shirt is black with the word DADD. [SEP] Is a regular t-shirt with different graphic.,Turn it into a transparent glass garment with animated flames and invisible fabric.,The fixed FashionIQ gallery is not expected to contain a full match.,4,B007ATKF7W,0.24960371851921082,data/fashioniq/images/B007ATKF7W.jpg,0,0.25470179319381714,0.0031519830226898193,outputs/hallucination/toptee/contact_sheets/toptee_q01.jpg
toptee_q01_s06,toptee_q01,unsatisfiable,toptee,1524,B008BT599E,B008DO6OFK,The shirt is black with the word DADD. [SEP] Is a regular t-shirt with different graphic.,Turn it into a transparent glass garment with animated flames and invisible fabric.,The fixed FashionIQ gallery is not expected to contain a full match.,5,B005ZH31YA,0.24435341358184814,data/fashioniq/images/B005ZH31YA.jpg,0,0.25470179319381714,0.0031519830226898193,outputs/hallucination/toptee/contact_sheets/toptee_q01.jpg
toptee_q02_s01,toptee_q02,in_domain,toptee,32,B00BB9UBNU,B005LCCOI8,is black and has longer sleeves [SEP] Has longer sleeves and a tighter neckline,is black and has longer sleeves [SEP] Has longer sleeves and a tighter neckline,Retrieve garments that satisfy the original FashionIQ modification.,1,B00EYYEYAA,0.41002994775772095,data/fashioniq/images/B00EYYEYAA.jpg,0,0.41002994775772095,0.014180898666381836,outputs/hallucination/toptee/contact_sheets/toptee_q02.jpg
toptee_q02_s01,toptee_q02,in_domain,toptee,32,B00BB9UBNU,B005LCCOI8,is black and has longer sleeves [SEP] Has longer sleeves and a tighter neckline,is black and has longer sleeves [SEP] Has longer sleeves and a tighter neckline,Retrieve garments that satisfy the original FashionIQ modification.,2,B00858O7E4,0.3958490490913391,data/fashioniq/images/B00858O7E4.jpg,0,0.41002994775772095,0.014180898666381836,outputs/hallucination/toptee/contact_sheets/toptee_q02.jpg
toptee_q02_s01,toptee_q02,in_domain,toptee,32,B00BB9UBNU,B005LCCOI8,is black and has longer sleeves [SEP] Has longer sleeves and a tighter neckline,is black and has longer sleeves [SEP] Has longer sleeves and a tighter neckline,Retrieve garments that satisfy the original FashionIQ modification.,3,B003ZUYGB6,0.39537790417671204,data/fashioniq/images/B003ZUYGB6.jpg,0,0.41002994775772095,0.014180898666381836,outputs/hallucination/toptee/contact_sheets/toptee_q02.jpg
toptee_q02_s01,toptee_q02,in_domain,toptee,32,B00BB9UBNU,B005LCCOI8,is black and has longer sleeves [SEP] Has longer sleeves and a tighter neckline,is black and has longer sleeves [SEP] Has longer sleeves and a tighter neckline,Retrieve garments that satisfy the original FashionIQ modification.,4,B006MPC7SA,0.39277833700180054,data/fashioniq/images/B006MPC7SA.jpg,0,0.41002994775772095,0.014180898666381836,outputs/hallucination/toptee/contact_sheets/toptee_q02.jpg
toptee_q02_s01,toptee_q02,in_domain,toptee,32,B00BB9UBNU,B005LCCOI8,is black and has longer sleeves [SEP] Has longer sleeves and a tighter neckline,is black and has longer sleeves [SEP] Has longer sleeves and a tighter neckline,Retrieve garments that satisfy the original FashionIQ modification.,5,B0052XIUXO,0.3867111802101135,data/fashioniq/images/B0052XIUXO.jpg,0,0.41002994775772095,0.014180898666381836,outputs/hallucination/toptee/contact_sheets/toptee_q02.jpg
toptee_q02_s02,toptee_q02,paraphrase,toptee,32,B00BB9UBNU,B005LCCOI8,is black and has longer sleeves [SEP] Has longer sleeves and a tighter neckline,"Apply these requested changes: is black and has longer sleeves; also, Has longer sleeves and a tighter neckline.",Remain close to the in-domain result under a meaning-preserving template change.,1,B00EYYEYAA,0.4076082706451416,data/fashioniq/images/B00EYYEYAA.jpg,0,0.4076082706451416,0.002731531858444214,outputs/hallucination/toptee/contact_sheets/toptee_q02.jpg
toptee_q02_s02,toptee_q02,paraphrase,toptee,32,B00BB9UBNU,B005LCCOI8,is black and has longer sleeves [SEP] Has longer sleeves and a tighter neckline,"Apply these requested changes: is black and has longer sleeves; also, Has longer sleeves and a tighter neckline.",Remain close to the in-domain result under a meaning-preserving template change.,2,B003ZUYGB6,0.4048767387866974,data/fashioniq/images/B003ZUYGB6.jpg,0,0.4076082706451416,0.002731531858444214,outputs/hallucination/toptee/contact_sheets/toptee_q02.jpg
toptee_q02_s02,toptee_q02,paraphrase,toptee,32,B00BB9UBNU,B005LCCOI8,is black and has longer sleeves [SEP] Has longer sleeves and a tighter neckline,"Apply these requested changes: is black and has longer sleeves; also, Has longer sleeves and a tighter neckline.",Remain close to the in-domain result under a meaning-preserving template change.,3,B00858O7E4,0.3992733359336853,data/fashioniq/images/B00858O7E4.jpg,0,0.4076082706451416,0.002731531858444214,outputs/hallucination/toptee/contact_sheets/toptee_q02.jpg
toptee_q02_s02,toptee_q02,paraphrase,toptee,32,B00BB9UBNU,B005LCCOI8,is black and has longer sleeves [SEP] Has longer sleeves and a tighter neckline,"Apply these requested changes: is black and has longer sleeves; also, Has longer sleeves and a tighter neckline.",Remain close to the in-domain result under a meaning-preserving template change.,4,B003ZSIYAW,0.3958461880683899,data/fashioniq/images/B003ZSIYAW.jpg,0,0.4076082706451416,0.002731531858444214,outputs/hallucination/toptee/contact_sheets/toptee_q02.jpg
toptee_q02_s02,toptee_q02,paraphrase,toptee,32,B00BB9UBNU,B005LCCOI8,is black and has longer sleeves [SEP] Has longer sleeves and a tighter neckline,"Apply these requested changes: is black and has longer sleeves; also, Has longer sleeves and a tighter neckline.",Remain close to the in-domain result under a meaning-preserving template change.,5,B0052XIUXO,0.39552032947540283,data/fashioniq/images/B0052XIUXO.jpg,0,0.4076082706451416,0.002731531858444214,outputs/hallucination/toptee/contact_sheets/toptee_q02.jpg
toptee_q02_s03,toptee_q02,identity,toptee,32,B00BB9UBNU,B005LCCOI8,is black and has longer sleeves [SEP] Has longer sleeves and a tighter neckline,"Keep the garment exactly as it is; do not change its color, shape, material, or details.",Preserve the source garment; returning a visually close neighbour is preferable.,1,B00AO4NAN6,0.2434156835079193,data/fashioniq/images/B00AO4NAN6.jpg,0,0.2434156835079193,0.01510670781135559,outputs/hallucination/toptee/contact_sheets/toptee_q02.jpg
toptee_q02_s03,toptee_q02,identity,toptee,32,B00BB9UBNU,B005LCCOI8,is black and has longer sleeves [SEP] Has longer sleeves and a tighter neckline,"Keep the garment exactly as it is; do not change its color, shape, material, or details.",Preserve the source garment; returning a visually close neighbour is preferable.,2,B004F3NKGO,0.22830897569656372,data/fashioniq/images/B004F3NKGO.jpg,0,0.2434156835079193,0.01510670781135559,outputs/hallucination/toptee/contact_sheets/toptee_q02.jpg
toptee_q02_s03,toptee_q02,identity,toptee,32,B00BB9UBNU,B005LCCOI8,is black and has longer sleeves [SEP] Has longer sleeves and a tighter neckline,"Keep the garment exactly as it is; do not change its color, shape, material, or details.",Preserve the source garment; returning a visually close neighbour is preferable.,3,B007UJVK8A,0.22684279084205627,data/fashioniq/images/B007UJVK8A.jpg,0,0.2434156835079193,0.01510670781135559,outputs/hallucination/toptee/contact_sheets/toptee_q02.jpg
toptee_q02_s03,toptee_q02,identity,toptee,32,B00BB9UBNU,B005LCCOI8,is black and has longer sleeves [SEP] Has longer sleeves and a tighter neckline,"Keep the garment exactly as it is; do not change its color, shape, material, or details.",Preserve the source garment; returning a visually close neighbour is preferable.,4,B009PL5BEA,0.22393405437469482,data/fashioniq/images/B009PL5BEA.jpg,0,0.2434156835079193,0.01510670781135559,outputs/hallucination/toptee/contact_sheets/toptee_q02.jpg
toptee_q02_s03,toptee_q02,identity,toptee,32,B00BB9UBNU,B005LCCOI8,is black and has longer sleeves [SEP] Has longer sleeves and a tighter neckline,"Keep the garment exactly as it is; do not change its color, shape, material, or details.",Preserve the source garment; returning a visually close neighbour is preferable.,5,B004071VYI,0.2220003455877304,data/fashioniq/images/B004071VYI.jpg,0,0.2434156835079193,0.01510670781135559,outputs/hallucination/toptee/contact_sheets/toptee_q02.jpg
toptee_q02_s04,toptee_q02,contradiction,toptee,32,B00BB9UBNU,B005LCCOI8,is black and has longer sleeves [SEP] Has longer sleeves and a tighter neckline,"Make it both sleeveless and long-sleeved, and make it both shorter and longer.",No gallery item can satisfy every mutually contradictory requirement.,1,B004I5A7RY,0.36438846588134766,data/fashioniq/images/B004I5A7RY.jpg,0,0.36438846588134766,0.010602176189422607,outputs/hallucination/toptee/contact_sheets/toptee_q02.jpg
toptee_q02_s04,toptee_q02,contradiction,toptee,32,B00BB9UBNU,B005LCCOI8,is black and has longer sleeves [SEP] Has longer sleeves and a tighter neckline,"Make it both sleeveless and long-sleeved, and make it both shorter and longer.",No gallery item can satisfy every mutually contradictory requirement.,2,B004O0TNHS,0.35378628969192505,data/fashioniq/images/B004O0TNHS.jpg,0,0.36438846588134766,0.010602176189422607,outputs/hallucination/toptee/contact_sheets/toptee_q02.jpg
toptee_q02_s04,toptee_q02,contradiction,toptee,32,B00BB9UBNU,B005LCCOI8,is black and has longer sleeves [SEP] Has longer sleeves and a tighter neckline,"Make it both sleeveless and long-sleeved, and make it both shorter and longer.",No gallery item can satisfy every mutually contradictory requirement.,3,B007M850QC,0.35111677646636963,data/fashioniq/images/B007M850QC.jpg,0,0.36438846588134766,0.010602176189422607,outputs/hallucination/toptee/contact_sheets/toptee_q02.jpg
toptee_q02_s04,toptee_q02,contradiction,toptee,32,B00BB9UBNU,B005LCCOI8,is black and has longer sleeves [SEP] Has longer sleeves and a tighter neckline,"Make it both sleeveless and long-sleeved, and make it both shorter and longer.",No gallery item can satisfy every mutually contradictory requirement.,4,B00940K34K,0.33267682790756226,data/fashioniq/images/B00940K34K.jpg,0,0.36438846588134766,0.010602176189422607,outputs/hallucination/toptee/contact_sheets/toptee_q02.jpg
toptee_q02_s04,toptee_q02,contradiction,toptee,32,B00BB9UBNU,B005LCCOI8,is black and has longer sleeves [SEP] Has longer sleeves and a tighter neckline,"Make it both sleeveless and long-sleeved, and make it both shorter and longer.",No gallery item can satisfy every mutually contradictory requirement.,5,B00BNQW9CM,0.33228740096092224,data/fashioniq/images/B00BNQW9CM.jpg,0,0.36438846588134766,0.010602176189422607,outputs/hallucination/toptee/contact_sheets/toptee_q02.jpg
toptee_q02_s05,toptee_q02,ood,toptee,32,B00BB9UBNU,B005LCCOI8,is black and has longer sleeves [SEP] Has longer sleeves and a tighter neckline,"Make it play jazz music, increase its battery life, and make it smell like rain.",The request is outside the fashion-image domain; high-confidence visual compliance is unsupported.,1,B0052XIUXO,0.30187496542930603,data/fashioniq/images/B0052XIUXO.jpg,0,0.30187496542930603,0.0153522789478302,outputs/hallucination/toptee/contact_sheets/toptee_q02.jpg
toptee_q02_s05,toptee_q02,ood,toptee,32,B00BB9UBNU,B005LCCOI8,is black and has longer sleeves [SEP] Has longer sleeves and a tighter neckline,"Make it play jazz music, increase its battery life, and make it smell like rain.",The request is outside the fashion-image domain; high-confidence visual compliance is unsupported.,2,B0059OESZK,0.28652268648147583,data/fashioniq/images/B0059OESZK.jpg,0,0.30187496542930603,0.0153522789478302,outputs/hallucination/toptee/contact_sheets/toptee_q02.jpg
toptee_q02_s05,toptee_q02,ood,toptee,32,B00BB9UBNU,B005LCCOI8,is black and has longer sleeves [SEP] Has longer sleeves and a tighter neckline,"Make it play jazz music, increase its battery life, and make it smell like rain.",The request is outside the fashion-image domain; high-confidence visual compliance is unsupported.,3,B00858O7E4,0.28622138500213623,data/fashioniq/images/B00858O7E4.jpg,0,0.30187496542930603,0.0153522789478302,outputs/hallucination/toptee/contact_sheets/toptee_q02.jpg
toptee_q02_s05,toptee_q02,ood,toptee,32,B00BB9UBNU,B005LCCOI8,is black and has longer sleeves [SEP] Has longer sleeves and a tighter neckline,"Make it play jazz music, increase its battery life, and make it smell like rain.",The request is outside the fashion-image domain; high-confidence visual compliance is unsupported.,4,B00FEC9N48,0.2781853973865509,data/fashioniq/images/B00FEC9N48.jpg,0,0.30187496542930603,0.0153522789478302,outputs/hallucination/toptee/contact_sheets/toptee_q02.jpg
toptee_q02_s05,toptee_q02,ood,toptee,32,B00BB9UBNU,B005LCCOI8,is black and has longer sleeves [SEP] Has longer sleeves and a tighter neckline,"Make it play jazz music, increase its battery life, and make it smell like rain.",The request is outside the fashion-image domain; high-confidence visual compliance is unsupported.,5,B006MPC7SA,0.27614477276802063,data/fashioniq/images/B006MPC7SA.jpg,0,0.30187496542930603,0.0153522789478302,outputs/hallucination/toptee/contact_sheets/toptee_q02.jpg
toptee_q02_s06,toptee_q02,unsatisfiable,toptee,32,B00BB9UBNU,B005LCCOI8,is black and has longer sleeves [SEP] Has longer sleeves and a tighter neckline,Turn it into a transparent glass garment with animated flames and invisible fabric.,The fixed FashionIQ gallery is not expected to contain a full match.,1,B004LWZMHO,0.27244728803634644,data/fashioniq/images/B004LWZMHO.jpg,0,0.27244728803634644,0.013934016227722168,outputs/hallucination/toptee/contact_sheets/toptee_q02.jpg
toptee_q02_s06,toptee_q02,unsatisfiable,toptee,32,B00BB9UBNU,B005LCCOI8,is black and has longer sleeves [SEP] Has longer sleeves and a tighter neckline,Turn it into a transparent glass garment with animated flames and invisible fabric.,The fixed FashionIQ gallery is not expected to contain a full match.,2,B004IWRQRG,0.25851327180862427,data/fashioniq/images/B004IWRQRG.jpg,0,0.27244728803634644,0.013934016227722168,outputs/hallucination/toptee/contact_sheets/toptee_q02.jpg
toptee_q02_s06,toptee_q02,unsatisfiable,toptee,32,B00BB9UBNU,B005LCCOI8,is black and has longer sleeves [SEP] Has longer sleeves and a tighter neckline,Turn it into a transparent glass garment with animated flames and invisible fabric.,The fixed FashionIQ gallery is not expected to contain a full match.,3,B009YJRYDE,0.24965089559555054,data/fashioniq/images/B009YJRYDE.jpg,0,0.27244728803634644,0.013934016227722168,outputs/hallucination/toptee/contact_sheets/toptee_q02.jpg
toptee_q02_s06,toptee_q02,unsatisfiable,toptee,32,B00BB9UBNU,B005LCCOI8,is black and has longer sleeves [SEP] Has longer sleeves and a tighter neckline,Turn it into a transparent glass garment with animated flames and invisible fabric.,The fixed FashionIQ gallery is not expected to contain a full match.,4,B008TBS8UG,0.2468309998512268,data/fashioniq/images/B008TBS8UG.jpg,0,0.27244728803634644,0.013934016227722168,outputs/hallucination/toptee/contact_sheets/toptee_q02.jpg
toptee_q02_s06,toptee_q02,unsatisfiable,toptee,32,B00BB9UBNU,B005LCCOI8,is black and has longer sleeves [SEP] Has longer sleeves and a tighter neckline,Turn it into a transparent glass garment with animated flames and invisible fabric.,The fixed FashionIQ gallery is not expected to contain a full match.,5,B007O3US12,0.24561870098114014,data/fashioniq/images/B007O3US12.jpg,0,0.27244728803634644,0.013934016227722168,outputs/hallucination/toptee/contact_sheets/toptee_q02.jpg
