prompt_id,probe_id,scenario,category,query_index,query_id,target_id,original_caption,prompt,expected_behavior,rank,image_id,score,image_path,is_original_target,top1_score,top1_top2_margin,contact_sheet
shirt_q01_s03,shirt_q01,identity,shirt,1746,B003JY6WY2,B004JHRX5A,is gray colored with green and yellow design [SEP] Is grey in color,"Keep the garment exactly as it is; do not change its color, shape, material, or details.",Preserve the source garment; returning a visually close neighbour is preferable.,1,B0013EG76S,0.29720187187194824,data/fashioniq/images/B0013EG76S.jpg,0,0.29720187187194824,0.010227441787719727,outputs/hallucination/shirt/contact_sheets/shirt_q01.jpg
shirt_q01_s03,shirt_q01,identity,shirt,1746,B003JY6WY2,B004JHRX5A,is gray colored with green and yellow design [SEP] Is grey in color,"Keep the garment exactly as it is; do not change its color, shape, material, or details.",Preserve the source garment; returning a visually close neighbour is preferable.,2,B00192IJZG,0.2869744300842285,data/fashioniq/images/B00192IJZG.jpg,0,0.29720187187194824,0.010227441787719727,outputs/hallucination/shirt/contact_sheets/shirt_q01.jpg
shirt_q01_s03,shirt_q01,identity,shirt,1746,B003JY6WY2,B004JHRX5A,is gray colored with green and yellow design [SEP] Is grey in color,"Keep the garment exactly as it is; do not change its color, shape, material, or details.",Preserve the source garment; returning a visually close neighbour is preferable.,3,B008AYYVVM,0.27800536155700684,data/fashioniq/images/B008AYYVVM.jpg,0,0.29720187187194824,0.010227441787719727,outputs/hallucination/shirt/contact_sheets/shirt_q01.jpg
shirt_q01_s03,shirt_q01,identity,shirt,1746,B003JY6WY2,B004JHRX5A,is gray colored with green and yellow design [SEP] Is grey in color,"Keep the garment exactly as it is; do not change its color, shape, material, or details.",Preserve the source garment; returning a visually close neighbour is preferable.,4,B00260H5QY,0.27554982900619507,data/fashioniq/images/B00260H5QY.jpg,0,0.29720187187194824,0.010227441787719727,outputs/hallucination/shirt/contact_sheets/shirt_q01.jpg
shirt_q01_s03,shirt_q01,identity,shirt,1746,B003JY6WY2,B004JHRX5A,is gray colored with green and yellow design [SEP] Is grey in color,"Keep the garment exactly as it is; do not change its color, shape, material, or details.",Preserve the source garment; returning a visually close neighbour is preferable.,5,B00BNRB4R2,0.27396291494369507,data/fashioniq/images/B00BNRB4R2.jpg,0,0.29720187187194824,0.010227441787719727,outputs/hallucination/shirt/contact_sheets/shirt_q01.jpg
shirt_q01_s04,shirt_q01,contradiction,shirt,1746,B003JY6WY2,B004JHRX5A,is gray colored with green and yellow design [SEP] Is grey in color,"Make it both sleeveless and long-sleeved, and make it both shorter and longer.",No gallery item can satisfy every mutually contradictory requirement.,1,B0033AG7DS,0.3127264678478241,data/fashioniq/images/B0033AG7DS.jpg,0,0.3127264678478241,0.017256826162338257,outputs/hallucination/shirt/contact_sheets/shirt_q01.jpg
shirt_q01_s04,shirt_q01,contradiction,shirt,1746,B003JY6WY2,B004JHRX5A,is gray colored with green and yellow design [SEP] Is grey in color,"Make it both sleeveless and long-sleeved, and make it both shorter and longer.",No gallery item can satisfy every mutually contradictory requirement.,2,B00BF7VCKO,0.29546964168548584,data/fashioniq/images/B00BF7VCKO.jpg,0,0.3127264678478241,0.017256826162338257,outputs/hallucination/shirt/contact_sheets/shirt_q01.jpg
shirt_q01_s04,shirt_q01,contradiction,shirt,1746,B003JY6WY2,B004JHRX5A,is gray colored with green and yellow design [SEP] Is grey in color,"Make it both sleeveless and long-sleeved, and make it both shorter and longer.",No gallery item can satisfy every mutually contradictory requirement.,3,B0073OGKDW,0.29163581132888794,data/fashioniq/images/B0073OGKDW.jpg,0,0.3127264678478241,0.017256826162338257,outputs/hallucination/shirt/contact_sheets/shirt_q01.jpg
shirt_q01_s04,shirt_q01,contradiction,shirt,1746,B003JY6WY2,B004JHRX5A,is gray colored with green and yellow design [SEP] Is grey in color,"Make it both sleeveless and long-sleeved, and make it both shorter and longer.",No gallery item can satisfy every mutually contradictory requirement.,4,B008N66KPM,0.2910398840904236,data/fashioniq/images/B008N66KPM.jpg,0,0.3127264678478241,0.017256826162338257,outputs/hallucination/shirt/contact_sheets/shirt_q01.jpg
shirt_q01_s04,shirt_q01,contradiction,shirt,1746,B003JY6WY2,B004JHRX5A,is gray colored with green and yellow design [SEP] Is grey in color,"Make it both sleeveless and long-sleeved, and make it both shorter and longer.",No gallery item can satisfy every mutually contradictory requirement.,5,B0006LKS6O,0.28700223565101624,data/fashioniq/images/B0006LKS6O.jpg,0,0.3127264678478241,0.017256826162338257,outputs/hallucination/shirt/contact_sheets/shirt_q01.jpg
shirt_q01_s05,shirt_q01,ood,shirt,1746,B003JY6WY2,B004JHRX5A,is gray colored with green and yellow design [SEP] Is grey in color,"Make it play jazz music, increase its battery life, and make it smell like rain.",The request is outside the fashion-image domain; high-confidence visual compliance is unsupported.,1,B00C2RX5QU,0.29780352115631104,data/fashioniq/images/B00C2RX5QU.jpg,0,0.29780352115631104,0.024644583463668823,outputs/hallucination/shirt/contact_sheets/shirt_q01.jpg
shirt_q01_s05,shirt_q01,ood,shirt,1746,B003JY6WY2,B004JHRX5A,is gray colored with green and yellow design [SEP] Is grey in color,"Make it play jazz music, increase its battery life, and make it smell like rain.",The request is outside the fashion-image domain; high-confidence visual compliance is unsupported.,2,B007KREYFI,0.2731589376926422,data/fashioniq/images/B007KREYFI.jpg,0,0.29780352115631104,0.024644583463668823,outputs/hallucination/shirt/contact_sheets/shirt_q01.jpg
shirt_q01_s05,shirt_q01,ood,shirt,1746,B003JY6WY2,B004JHRX5A,is gray colored with green and yellow design [SEP] Is grey in color,"Make it play jazz music, increase its battery life, and make it smell like rain.",The request is outside the fashion-image domain; high-confidence visual compliance is unsupported.,3,B009IQIZA4,0.2702862620353699,data/fashioniq/images/B009IQIZA4.jpg,0,0.29780352115631104,0.024644583463668823,outputs/hallucination/shirt/contact_sheets/shirt_q01.jpg
shirt_q01_s05,shirt_q01,ood,shirt,1746,B003JY6WY2,B004JHRX5A,is gray colored with green and yellow design [SEP] Is grey in color,"Make it play jazz music, increase its battery life, and make it smell like rain.",The request is outside the fashion-image domain; high-confidence visual compliance is unsupported.,4,B00CP5TV58,0.25628674030303955,data/fashioniq/images/B00CP5TV58.jpg,0,0.29780352115631104,0.024644583463668823,outputs/hallucination/shirt/contact_sheets/shirt_q01.jpg
shirt_q01_s05,shirt_q01,ood,shirt,1746,B003JY6WY2,B004JHRX5A,is gray colored with green and yellow design [SEP] Is grey in color,"Make it play jazz music, increase its battery life, and make it smell like rain.",The request is outside the fashion-image domain; high-confidence visual compliance is unsupported.,5,B006H4LI7C,0.2468978613615036,data/fashioniq/images/B006H4LI7C.jpg,0,0.29780352115631104,0.024644583463668823,outputs/hallucination/shirt/contact_sheets/shirt_q01.jpg
shirt_q01_s06,shirt_q01,unsatisfiable,shirt,1746,B003JY6WY2,B004JHRX5A,is gray colored with green and yellow design [SEP] Is grey in color,Turn it into a transparent glass garment with animated flames and invisible fabric.,The fixed FashionIQ gallery is not expected to contain a full match.,1,B0018EEU3A,0.27872592210769653,data/fashioniq/images/B0018EEU3A.jpg,0,0.27872592210769653,0.003597259521484375,outputs/hallucination/shirt/contact_sheets/shirt_q01.jpg
shirt_q01_s06,shirt_q01,unsatisfiable,shirt,1746,B003JY6WY2,B004JHRX5A,is gray colored with green and yellow design [SEP] Is grey in color,Turn it into a transparent glass garment with animated flames and invisible fabric.,The fixed FashionIQ gallery is not expected to contain a full match.,2,B00C9TMASA,0.27512866258621216,data/fashioniq/images/B00C9TMASA.jpg,0,0.27872592210769653,0.003597259521484375,outputs/hallucination/shirt/contact_sheets/shirt_q01.jpg
shirt_q01_s06,shirt_q01,unsatisfiable,shirt,1746,B003JY6WY2,B004JHRX5A,is gray colored with green and yellow design [SEP] Is grey in color,Turn it into a transparent glass garment with animated flames and invisible fabric.,The fixed FashionIQ gallery is not expected to contain a full match.,3,B004YW6MB6,0.27252334356307983,data/fashioniq/images/B004YW6MB6.jpg,0,0.27872592210769653,0.003597259521484375,outputs/hallucination/shirt/contact_sheets/shirt_q01.jpg
shirt_q01_s06,shirt_q01,unsatisfiable,shirt,1746,B003JY6WY2,B004JHRX5A,is gray colored with green and yellow design [SEP] Is grey in color,Turn it into a transparent glass garment with animated flames and invisible fabric.,The fixed FashionIQ gallery is not expected to contain a full match.,4,B006YUDD9K,0.2713024318218231,data/fashioniq/images/B006YUDD9K.jpg,0,0.27872592210769653,0.003597259521484375,outputs/hallucination/shirt/contact_sheets/shirt_q01.jpg
shirt_q01_s06,shirt_q01,unsatisfiable,shirt,1746,B003JY6WY2,B004JHRX5A,is gray colored with green and yellow design [SEP] Is grey in color,Turn it into a transparent glass garment with animated flames and invisible fabric.,The fixed FashionIQ gallery is not expected to contain a full match.,5,B007J3UPX8,0.26726940274238586,data/fashioniq/images/B007J3UPX8.jpg,0,0.27872592210769653,0.003597259521484375,outputs/hallucination/shirt/contact_sheets/shirt_q01.jpg
shirt_q02_s01,shirt_q02,in_domain,shirt,21,B0051D0X2Q,B003INE0Q6,is blue plaid with white button shirt [SEP] is lighter,is blue plaid with white button shirt [SEP] is lighter,Retrieve garments that satisfy the original FashionIQ modification.,1,B008TOOBWW,0.38265347480773926,data/fashioniq/images/B008TOOBWW.jpg,0,0.38265347480773926,0.006579339504241943,outputs/hallucination/shirt/contact_sheets/shirt_q02.jpg
shirt_q02_s01,shirt_q02,in_domain,shirt,21,B0051D0X2Q,B003INE0Q6,is blue plaid with white button shirt [SEP] is lighter,is blue plaid with white button shirt [SEP] is lighter,Retrieve garments that satisfy the original FashionIQ modification.,2,B0068DJYAA,0.3760741353034973,data/fashioniq/images/B0068DJYAA.jpg,0,0.38265347480773926,0.006579339504241943,outputs/hallucination/shirt/contact_sheets/shirt_q02.jpg
shirt_q02_s01,shirt_q02,in_domain,shirt,21,B0051D0X2Q,B003INE0Q6,is blue plaid with white button shirt [SEP] is lighter,is blue plaid with white button shirt [SEP] is lighter,Retrieve garments that satisfy the original FashionIQ modification.,3,B00A8D0RMU,0.3745911121368408,data/fashioniq/images/B00A8D0RMU.jpg,0,0.38265347480773926,0.006579339504241943,outputs/hallucination/shirt/contact_sheets/shirt_q02.jpg
shirt_q02_s01,shirt_q02,in_domain,shirt,21,B0051D0X2Q,B003INE0Q6,is blue plaid with white button shirt [SEP] is lighter,is blue plaid with white button shirt [SEP] is lighter,Retrieve garments that satisfy the original FashionIQ modification.,4,B003FLL9HO,0.34384214878082275,data/fashioniq/images/B003FLL9HO.jpg,0,0.38265347480773926,0.006579339504241943,outputs/hallucination/shirt/contact_sheets/shirt_q02.jpg
shirt_q02_s01,shirt_q02,in_domain,shirt,21,B0051D0X2Q,B003INE0Q6,is blue plaid with white button shirt [SEP] is lighter,is blue plaid with white button shirt [SEP] is lighter,Retrieve garments that satisfy the original FashionIQ modification.,5,B00A8D13CI,0.3429971933364868,data/fashioniq/images/B00A8D13CI.jpg,0,0.38265347480773926,0.006579339504241943,outputs/hallucination/shirt/contact_sheets/shirt_q02.jpg
shirt_q02_s02,shirt_q02,paraphrase,shirt,21,B0051D0X2Q,B003INE0Q6,is blue plaid with white button shirt [SEP] is lighter,"Apply these requested changes: is blue plaid with white button shirt; also, is lighter.",Remain close to the in-domain result under a meaning-preserving template change.,1,B00A3OSBJ0,0.35450077056884766,data/fashioniq/images/B00A3OSBJ0.jpg,0,0.35450077056884766,0.006260693073272705,outputs/hallucination/shirt/contact_sheets/shirt_q02.jpg
shirt_q02_s02,shirt_q02,paraphrase,shirt,21,B0051D0X2Q,B003INE0Q6,is blue plaid with white button shirt [SEP] is lighter,"Apply these requested changes: is blue plaid with white button shirt; also, is lighter.",Remain close to the in-domain result under a meaning-preserving template change.,2,B0094S1AG2,0.34824007749557495,data/fashioniq/images/B0094S1AG2.jpg,0,0.35450077056884766,0.006260693073272705,outputs/hallucination/shirt/contact_sheets/shirt_q02.jpg
shirt_q02_s02,shirt_q02,paraphrase,shirt,21,B0051D0X2Q,B003INE0Q6,is blue plaid with white button shirt [SEP] is lighter,"Apply these requested changes: is blue plaid with white button shirt; also, is lighter.",Remain close to the in-domain result under a meaning-preserving template change.,3,B00A8D0RMU,0.34768909215927124,data/fashioniq/images/B00A8D0RMU.jpg,0,0.35450077056884766,0.006260693073272705,outputs/hallucination/shirt/contact_sheets/shirt_q02.jpg
shirt_q02_s02,shirt_q02,paraphrase,shirt,21,B0051D0X2Q,B003INE0Q6,is blue plaid with white button shirt [SEP] is lighter,"Apply these requested changes: is blue plaid with white button shirt; also, is lighter.",Remain close to the in-domain result under a meaning-preserving template change.,4,B0068DJYAA,0.3466801643371582,data/fashioniq/images/B0068DJYAA.jpg,0,0.35450077056884766,0.006260693073272705,outputs/hallucination/shirt/contact_sheets/shirt_q02.jpg
shirt_q02_s02,shirt_q02,paraphrase,shirt,21,B0051D0X2Q,B003INE0Q6,is blue plaid with white button shirt [SEP] is lighter,"Apply these requested changes: is blue plaid with white button shirt; also, is lighter.",Remain close to the in-domain result under a meaning-preserving template change.,5,B00AREIQUK,0.34146785736083984,data/fashioniq/images/B00AREIQUK.jpg,0,0.35450077056884766,0.006260693073272705,outputs/hallucination/shirt/contact_sheets/shirt_q02.jpg
shirt_q02_s03,shirt_q02,identity,shirt,21,B0051D0X2Q,B003INE0Q6,is blue plaid with white button shirt [SEP] is lighter,"Keep the garment exactly as it is; do not change its color, shape, material, or details.",Preserve the source garment; returning a visually close neighbour is preferable.,1,B0079085BA,0.3515176773071289,data/fashioniq/images/B0079085BA.jpg,0,0.3515176773071289,0.008497059345245361,outputs/hallucination/shirt/contact_sheets/shirt_q02.jpg
shirt_q02_s03,shirt_q02,identity,shirt,21,B0051D0X2Q,B003INE0Q6,is blue plaid with white button shirt [SEP] is lighter,"Keep the garment exactly as it is; do not change its color, shape, material, or details.",Preserve the source garment; returning a visually close neighbour is preferable.,2,B006HZH9MY,0.34302061796188354,data/fashioniq/images/B006HZH9MY.jpg,0,0.3515176773071289,0.008497059345245361,outputs/hallucination/shirt/contact_sheets/shirt_q02.jpg
shirt_q02_s03,shirt_q02,identity,shirt,21,B0051D0X2Q,B003INE0Q6,is blue plaid with white button shirt [SEP] is lighter,"Keep the garment exactly as it is; do not change its color, shape, material, or details.",Preserve the source garment; returning a visually close neighbour is preferable.,3,B00B9JK4ES,0.29141175746917725,data/fashioniq/images/B00B9JK4ES.jpg,0,0.3515176773071289,0.008497059345245361,outputs/hallucination/shirt/contact_sheets/shirt_q02.jpg
shirt_q02_s03,shirt_q02,identity,shirt,21,B0051D0X2Q,B003INE0Q6,is blue plaid with white button shirt [SEP] is lighter,"Keep the garment exactly as it is; do not change its color, shape, material, or details.",Preserve the source garment; returning a visually close neighbour is preferable.,4,B006V90YVY,0.27810823917388916,data/fashioniq/images/B006V90YVY.jpg,0,0.3515176773071289,0.008497059345245361,outputs/hallucination/shirt/contact_sheets/shirt_q02.jpg
shirt_q02_s03,shirt_q02,identity,shirt,21,B0051D0X2Q,B003INE0Q6,is blue plaid with white button shirt [SEP] is lighter,"Keep the garment exactly as it is; do not change its color, shape, material, or details.",Preserve the source garment; returning a visually close neighbour is preferable.,5,B0028K3908,0.27114057540893555,data/fashioniq/images/B0028K3908.jpg,0,0.3515176773071289,0.008497059345245361,outputs/hallucination/shirt/contact_sheets/shirt_q02.jpg
shirt_q02_s04,shirt_q02,contradiction,shirt,21,B0051D0X2Q,B003INE0Q6,is blue plaid with white button shirt [SEP] is lighter,"Make it both sleeveless and long-sleeved, and make it both shorter and longer.",No gallery item can satisfy every mutually contradictory requirement.,1,B003AQK8G2,0.27916234731674194,data/fashioniq/images/B003AQK8G2.jpg,0,0.27916234731674194,0.02125602960586548,outputs/hallucination/shirt/contact_sheets/shirt_q02.jpg
shirt_q02_s04,shirt_q02,contradiction,shirt,21,B0051D0X2Q,B003INE0Q6,is blue plaid with white button shirt [SEP] is lighter,"Make it both sleeveless and long-sleeved, and make it both shorter and longer.",No gallery item can satisfy every mutually contradictory requirement.,2,B00A78V6NU,0.25790631771087646,data/fashioniq/images/B00A78V6NU.jpg,0,0.27916234731674194,0.02125602960586548,outputs/hallucination/shirt/contact_sheets/shirt_q02.jpg
shirt_q02_s04,shirt_q02,contradiction,shirt,21,B0051D0X2Q,B003INE0Q6,is blue plaid with white button shirt [SEP] is lighter,"Make it both sleeveless and long-sleeved, and make it both shorter and longer.",No gallery item can satisfy every mutually contradictory requirement.,3,B007K1GB46,0.2558022141456604,data/fashioniq/images/B007K1GB46.jpg,0,0.27916234731674194,0.02125602960586548,outputs/hallucination/shirt/contact_sheets/shirt_q02.jpg
shirt_q02_s04,shirt_q02,contradiction,shirt,21,B0051D0X2Q,B003INE0Q6,is blue plaid with white button shirt [SEP] is lighter,"Make it both sleeveless and long-sleeved, and make it both shorter and longer.",No gallery item can satisfy every mutually contradictory requirement.,4,B00B5FT6IG,0.24479135870933533,data/fashioniq/images/B00B5FT6IG.jpg,0,0.27916234731674194,0.02125602960586548,outputs/hallucination/shirt/contact_sheets/shirt_q02.jpg
shirt_q02_s04,shirt_q02,contradiction,shirt,21,B0051D0X2Q,B003INE0Q6,is blue plaid with white button shirt [SEP] is lighter,"Make it both sleeveless and long-sleeved, and make it both shorter and longer.",No gallery item can satisfy every mutually contradictory requirement.,5,B007PVC4R4,0.23961269855499268,data/fashioniq/images/B007PVC4R4.jpg,0,0.27916234731674194,0.02125602960586548,outputs/hallucination/shirt/contact_sheets/shirt_q02.jpg
shirt_q02_s05,shirt_q02,ood,shirt,21,B0051D0X2Q,B003INE0Q6,is blue plaid with white button shirt [SEP] is lighter,"Make it play jazz music, increase its battery life, and make it smell like rain.",The request is outside the fashion-image domain; high-confidence visual compliance is unsupported.,1,B000INV8FK,0.2712780237197876,data/fashioniq/images/B000INV8FK.jpg,0,0.2712780237197876,0.00783798098564148,outputs/hallucination/shirt/contact_sheets/shirt_q02.jpg
shirt_q02_s05,shirt_q02,ood,shirt,21,B0051D0X2Q,B003INE0Q6,is blue plaid with white button shirt [SEP] is lighter,"Make it play jazz music, increase its battery life, and make it smell like rain.",The request is outside the fashion-image domain; high-confidence visual compliance is unsupported.,2,B007R1OAP6,0.2634400427341461,data/fashioniq/images/B007R1OAP6.jpg,0,0.2712780237197876,0.00783798098564148,outputs/hallucination/shirt/contact_sheets/shirt_q02.jpg
shirt_q02_s05,shirt_q02,ood,shirt,21,B0051D0X2Q,B003INE0Q6,is blue plaid with white button shirt [SEP] is lighter,"Make it play jazz music, increase its battery life, and make it smell like rain.",The request is outside the fashion-image domain; high-confidence visual compliance is unsupported.,3,B00A8D1Q8Y,0.2629331946372986,data/fashioniq/images/B00A8D1Q8Y.jpg,0,0.2712780237197876,0.00783798098564148,outputs/hallucination/shirt/contact_sheets/shirt_q02.jpg
shirt_q02_s05,shirt_q02,ood,shirt,21,B0051D0X2Q,B003INE0Q6,is blue plaid with white button shirt [SEP] is lighter,"Make it play jazz music, increase its battery life, and make it smell like rain.",The request is outside the fashion-image domain; high-confidence visual compliance is unsupported.,4,B0068UBR1W,0.25462889671325684,data/fashioniq/images/B0068UBR1W.jpg,0,0.2712780237197876,0.00783798098564148,outputs/hallucination/shirt/contact_sheets/shirt_q02.jpg
shirt_q02_s05,shirt_q02,ood,shirt,21,B0051D0X2Q,B003INE0Q6,is blue plaid with white button shirt [SEP] is lighter,"Make it play jazz music, increase its battery life, and make it smell like rain.",The request is outside the fashion-image domain; high-confidence visual compliance is unsupported.,5,B000JHQGVQ,0.2541136145591736,data/fashioniq/images/B000JHQGVQ.jpg,0,0.2712780237197876,0.00783798098564148,outputs/hallucination/shirt/contact_sheets/shirt_q02.jpg
shirt_q02_s06,shirt_q02,unsatisfiable,shirt,21,B0051D0X2Q,B003INE0Q6,is blue plaid with white button shirt [SEP] is lighter,Turn it into a transparent glass garment with animated flames and invisible fabric.,The fixed FashionIQ gallery is not expected to contain a full match.,1,B00BT90QDW,0.26474374532699585,data/fashioniq/images/B00BT90QDW.jpg,0,0.26474374532699585,0.005445659160614014,outputs/hallucination/shirt/contact_sheets/shirt_q02.jpg
shirt_q02_s06,shirt_q02,unsatisfiable,shirt,21,B0051D0X2Q,B003INE0Q6,is blue plaid with white button shirt [SEP] is lighter,Turn it into a transparent glass garment with animated flames and invisible fabric.,The fixed FashionIQ gallery is not expected to contain a full match.,2,B00BGBUR00,0.25929808616638184,data/fashioniq/images/B00BGBUR00.jpg,0,0.26474374532699585,0.005445659160614014,outputs/hallucination/shirt/contact_sheets/shirt_q02.jpg
shirt_q02_s06,shirt_q02,unsatisfiable,shirt,21,B0051D0X2Q,B003INE0Q6,is blue plaid with white button shirt [SEP] is lighter,Turn it into a transparent glass garment with animated flames and invisible fabric.,The fixed FashionIQ gallery is not expected to contain a full match.,3,B006HZH9MY,0.25827962160110474,data/fashioniq/images/B006HZH9MY.jpg,0,0.26474374532699585,0.005445659160614014,outputs/hallucination/shirt/contact_sheets/shirt_q02.jpg
shirt_q02_s06,shirt_q02,unsatisfiable,shirt,21,B0051D0X2Q,B003INE0Q6,is blue plaid with white button shirt [SEP] is lighter,Turn it into a transparent glass garment with animated flames and invisible fabric.,The fixed FashionIQ gallery is not expected to contain a full match.,4,B002KDYT70,0.25428298115730286,data/fashioniq/images/B002KDYT70.jpg,0,0.26474374532699585,0.005445659160614014,outputs/hallucination/shirt/contact_sheets/shirt_q02.jpg
shirt_q02_s06,shirt_q02,unsatisfiable,shirt,21,B0051D0X2Q,B003INE0Q6,is blue plaid with white button shirt [SEP] is lighter,Turn it into a transparent glass garment with animated flames and invisible fabric.,The fixed FashionIQ gallery is not expected to contain a full match.,5,B002DP8NB8,0.25339847803115845,data/fashioniq/images/B002DP8NB8.jpg,0,0.26474374532699585,0.005445659160614014,outputs/hallucination/shirt/contact_sheets/shirt_q02.jpg
shirt_q03_s01,shirt_q03,in_domain,shirt,392,B00B31W2TC,B00B2JD2CQ,is lighter with shorter sleeves [SEP] is less striped,is lighter with shorter sleeves [SEP] is less striped,Retrieve garments that satisfy the original FashionIQ modification.,1,B00BS7FFQ8,0.3460180163383484,data/fashioniq/images/B00BS7FFQ8.jpg,0,0.3460180163383484,0.01950886845588684,outputs/hallucination/shirt/contact_sheets/shirt_q03.jpg
shirt_q03_s01,shirt_q03,in_domain,shirt,392,B00B31W2TC,B00B2JD2CQ,is lighter with shorter sleeves [SEP] is less striped,is lighter with shorter sleeves [SEP] is less striped,Retrieve garments that satisfy the original FashionIQ modification.,2,B00AQR2JM4,0.32650914788246155,data/fashioniq/images/B00AQR2JM4.jpg,0,0.3460180163383484,0.01950886845588684,outputs/hallucination/shirt/contact_sheets/shirt_q03.jpg
shirt_q03_s01,shirt_q03,in_domain,shirt,392,B00B31W2TC,B00B2JD2CQ,is lighter with shorter sleeves [SEP] is less striped,is lighter with shorter sleeves [SEP] is less striped,Retrieve garments that satisfy the original FashionIQ modification.,3,B0063MJBZE,0.3236142098903656,data/fashioniq/images/B0063MJBZE.jpg,0,0.3460180163383484,0.01950886845588684,outputs/hallucination/shirt/contact_sheets/shirt_q03.jpg
