prompt_id,probe_id,scenario,category,query_index,query_id,target_id,original_caption,prompt,expected_behavior,rank,image_id,score,image_path,is_original_target,top1_score,top1_top2_margin,contact_sheet
dress_q01_s03,dress_q01,identity,dress,1151,B00ANK6ND0,B00AO1VG9Y,is lighter and has longer sleeves [SEP]  off the shoulder and less fitted,"Keep the garment exactly as it is; do not change its color, shape, material, or details.",Preserve the source garment; returning a visually close neighbour is preferable.,1,B0084C86K2,0.2921063303947449,data/fashioniq/images/B0084C86K2.jpg,0,0.2921063303947449,0.013606637716293335,outputs/hallucination/dress/contact_sheets/dress_q01.jpg
dress_q01_s03,dress_q01,identity,dress,1151,B00ANK6ND0,B00AO1VG9Y,is lighter and has longer sleeves [SEP]  off the shoulder and less fitted,"Keep the garment exactly as it is; do not change its color, shape, material, or details.",Preserve the source garment; returning a visually close neighbour is preferable.,2,B00BC58O3W,0.27849969267845154,data/fashioniq/images/B00BC58O3W.jpg,0,0.2921063303947449,0.013606637716293335,outputs/hallucination/dress/contact_sheets/dress_q01.jpg
dress_q01_s03,dress_q01,identity,dress,1151,B00ANK6ND0,B00AO1VG9Y,is lighter and has longer sleeves [SEP]  off the shoulder and less fitted,"Keep the garment exactly as it is; do not change its color, shape, material, or details.",Preserve the source garment; returning a visually close neighbour is preferable.,3,B0054DKVWK,0.25308021903038025,data/fashioniq/images/B0054DKVWK.jpg,0,0.2921063303947449,0.013606637716293335,outputs/hallucination/dress/contact_sheets/dress_q01.jpg
dress_q01_s03,dress_q01,identity,dress,1151,B00ANK6ND0,B00AO1VG9Y,is lighter and has longer sleeves [SEP]  off the shoulder and less fitted,"Keep the garment exactly as it is; do not change its color, shape, material, or details.",Preserve the source garment; returning a visually close neighbour is preferable.,4,B008ZB39FY,0.2514972686767578,data/fashioniq/images/B008ZB39FY.jpg,0,0.2921063303947449,0.013606637716293335,outputs/hallucination/dress/contact_sheets/dress_q01.jpg
dress_q01_s03,dress_q01,identity,dress,1151,B00ANK6ND0,B00AO1VG9Y,is lighter and has longer sleeves [SEP]  off the shoulder and less fitted,"Keep the garment exactly as it is; do not change its color, shape, material, or details.",Preserve the source garment; returning a visually close neighbour is preferable.,5,B009S0IT7E,0.2492821216583252,data/fashioniq/images/B009S0IT7E.jpg,0,0.2921063303947449,0.013606637716293335,outputs/hallucination/dress/contact_sheets/dress_q01.jpg
dress_q01_s04,dress_q01,contradiction,dress,1151,B00ANK6ND0,B00AO1VG9Y,is lighter and has longer sleeves [SEP]  off the shoulder and less fitted,"Make it both sleeveless and long-sleeved, and make it both shorter and longer.",No gallery item can satisfy every mutually contradictory requirement.,1,B00B2JJ15S,0.37819910049438477,data/fashioniq/images/B00B2JJ15S.jpg,0,0.37819910049438477,0.053443193435668945,outputs/hallucination/dress/contact_sheets/dress_q01.jpg
dress_q01_s04,dress_q01,contradiction,dress,1151,B00ANK6ND0,B00AO1VG9Y,is lighter and has longer sleeves [SEP]  off the shoulder and less fitted,"Make it both sleeveless and long-sleeved, and make it both shorter and longer.",No gallery item can satisfy every mutually contradictory requirement.,2,B00B97F3SC,0.3247559070587158,data/fashioniq/images/B00B97F3SC.jpg,0,0.37819910049438477,0.053443193435668945,outputs/hallucination/dress/contact_sheets/dress_q01.jpg
dress_q01_s04,dress_q01,contradiction,dress,1151,B00ANK6ND0,B00AO1VG9Y,is lighter and has longer sleeves [SEP]  off the shoulder and less fitted,"Make it both sleeveless and long-sleeved, and make it both shorter and longer.",No gallery item can satisfy every mutually contradictory requirement.,3,B00BFAW5DE,0.30580753087997437,data/fashioniq/images/B00BFAW5DE.jpg,0,0.37819910049438477,0.053443193435668945,outputs/hallucination/dress/contact_sheets/dress_q01.jpg
dress_q01_s04,dress_q01,contradiction,dress,1151,B00ANK6ND0,B00AO1VG9Y,is lighter and has longer sleeves [SEP]  off the shoulder and less fitted,"Make it both sleeveless and long-sleeved, and make it both shorter and longer.",No gallery item can satisfy every mutually contradictory requirement.,4,B00A16VH28,0.292261004447937,data/fashioniq/images/B00A16VH28.jpg,0,0.37819910049438477,0.053443193435668945,outputs/hallucination/dress/contact_sheets/dress_q01.jpg
dress_q01_s04,dress_q01,contradiction,dress,1151,B00ANK6ND0,B00AO1VG9Y,is lighter and has longer sleeves [SEP]  off the shoulder and less fitted,"Make it both sleeveless and long-sleeved, and make it both shorter and longer.",No gallery item can satisfy every mutually contradictory requirement.,5,B00ASIH0ZC,0.290693461894989,data/fashioniq/images/B00ASIH0ZC.jpg,0,0.37819910049438477,0.053443193435668945,outputs/hallucination/dress/contact_sheets/dress_q01.jpg
dress_q01_s05,dress_q01,ood,dress,1151,B00ANK6ND0,B00AO1VG9Y,is lighter and has longer sleeves [SEP]  off the shoulder and less fitted,"Make it play jazz music, increase its battery life, and make it smell like rain.",The request is outside the fashion-image domain; high-confidence visual compliance is unsupported.,1,B004MMF00W,0.24631303548812866,data/fashioniq/images/B004MMF00W.jpg,0,0.24631303548812866,5.97536563873291e-06,outputs/hallucination/dress/contact_sheets/dress_q01.jpg
dress_q01_s05,dress_q01,ood,dress,1151,B00ANK6ND0,B00AO1VG9Y,is lighter and has longer sleeves [SEP]  off the shoulder and less fitted,"Make it play jazz music, increase its battery life, and make it smell like rain.",The request is outside the fashion-image domain; high-confidence visual compliance is unsupported.,2,B00936I6J4,0.24630706012248993,data/fashioniq/images/B00936I6J4.jpg,0,0.24631303548812866,5.97536563873291e-06,outputs/hallucination/dress/contact_sheets/dress_q01.jpg
dress_q01_s05,dress_q01,ood,dress,1151,B00ANK6ND0,B00AO1VG9Y,is lighter and has longer sleeves [SEP]  off the shoulder and less fitted,"Make it play jazz music, increase its battery life, and make it smell like rain.",The request is outside the fashion-image domain; high-confidence visual compliance is unsupported.,3,B006QSEC4K,0.23834644258022308,data/fashioniq/images/B006QSEC4K.jpg,0,0.24631303548812866,5.97536563873291e-06,outputs/hallucination/dress/contact_sheets/dress_q01.jpg
dress_q01_s05,dress_q01,ood,dress,1151,B00ANK6ND0,B00AO1VG9Y,is lighter and has longer sleeves [SEP]  off the shoulder and less fitted,"Make it play jazz music, increase its battery life, and make it smell like rain.",The request is outside the fashion-image domain; high-confidence visual compliance is unsupported.,4,B0084C86K2,0.23646531999111176,data/fashioniq/images/B0084C86K2.jpg,0,0.24631303548812866,5.97536563873291e-06,outputs/hallucination/dress/contact_sheets/dress_q01.jpg
dress_q01_s05,dress_q01,ood,dress,1151,B00ANK6ND0,B00AO1VG9Y,is lighter and has longer sleeves [SEP]  off the shoulder and less fitted,"Make it play jazz music, increase its battery life, and make it smell like rain.",The request is outside the fashion-image domain; high-confidence visual compliance is unsupported.,5,B0079088DA,0.22519168257713318,data/fashioniq/images/B0079088DA.jpg,0,0.24631303548812866,5.97536563873291e-06,outputs/hallucination/dress/contact_sheets/dress_q01.jpg
dress_q01_s06,dress_q01,unsatisfiable,dress,1151,B00ANK6ND0,B00AO1VG9Y,is lighter and has longer sleeves [SEP]  off the shoulder and less fitted,Turn it into a transparent glass garment with animated flames and invisible fabric.,The fixed FashionIQ gallery is not expected to contain a full match.,1,B008BBCXB4,0.3040826618671417,data/fashioniq/images/B008BBCXB4.jpg,0,0.3040826618671417,0.015737980604171753,outputs/hallucination/dress/contact_sheets/dress_q01.jpg
dress_q01_s06,dress_q01,unsatisfiable,dress,1151,B00ANK6ND0,B00AO1VG9Y,is lighter and has longer sleeves [SEP]  off the shoulder and less fitted,Turn it into a transparent glass garment with animated flames and invisible fabric.,The fixed FashionIQ gallery is not expected to contain a full match.,2,B00508YRGU,0.28834468126296997,data/fashioniq/images/B00508YRGU.jpg,0,0.3040826618671417,0.015737980604171753,outputs/hallucination/dress/contact_sheets/dress_q01.jpg
dress_q01_s06,dress_q01,unsatisfiable,dress,1151,B00ANK6ND0,B00AO1VG9Y,is lighter and has longer sleeves [SEP]  off the shoulder and less fitted,Turn it into a transparent glass garment with animated flames and invisible fabric.,The fixed FashionIQ gallery is not expected to contain a full match.,3,B008E7IA12,0.2865203619003296,data/fashioniq/images/B008E7IA12.jpg,0,0.3040826618671417,0.015737980604171753,outputs/hallucination/dress/contact_sheets/dress_q01.jpg
dress_q01_s06,dress_q01,unsatisfiable,dress,1151,B00ANK6ND0,B00AO1VG9Y,is lighter and has longer sleeves [SEP]  off the shoulder and less fitted,Turn it into a transparent glass garment with animated flames and invisible fabric.,The fixed FashionIQ gallery is not expected to contain a full match.,4,B00C770CY8,0.2692457139492035,data/fashioniq/images/B00C770CY8.jpg,0,0.3040826618671417,0.015737980604171753,outputs/hallucination/dress/contact_sheets/dress_q01.jpg
dress_q01_s06,dress_q01,unsatisfiable,dress,1151,B00ANK6ND0,B00AO1VG9Y,is lighter and has longer sleeves [SEP]  off the shoulder and less fitted,Turn it into a transparent glass garment with animated flames and invisible fabric.,The fixed FashionIQ gallery is not expected to contain a full match.,5,B0043RSVPM,0.25715869665145874,data/fashioniq/images/B0043RSVPM.jpg,0,0.3040826618671417,0.015737980604171753,outputs/hallucination/dress/contact_sheets/dress_q01.jpg
dress_q02_s01,dress_q02,in_domain,dress,1713,B004O6LVY0,B002YX0KZ6,The dress in black in color. [SEP] is strapless and black,The dress in black in color. [SEP] is strapless and black,Retrieve garments that satisfy the original FashionIQ modification.,1,B0046XRKNM,0.299224853515625,data/fashioniq/images/B0046XRKNM.jpg,0,0.299224853515625,0.014079630374908447,outputs/hallucination/dress/contact_sheets/dress_q02.jpg
dress_q02_s01,dress_q02,in_domain,dress,1713,B004O6LVY0,B002YX0KZ6,The dress in black in color. [SEP] is strapless and black,The dress in black in color. [SEP] is strapless and black,Retrieve garments that satisfy the original FashionIQ modification.,2,B009LLG8BE,0.28514522314071655,data/fashioniq/images/B009LLG8BE.jpg,0,0.299224853515625,0.014079630374908447,outputs/hallucination/dress/contact_sheets/dress_q02.jpg
dress_q02_s01,dress_q02,in_domain,dress,1713,B004O6LVY0,B002YX0KZ6,The dress in black in color. [SEP] is strapless and black,The dress in black in color. [SEP] is strapless and black,Retrieve garments that satisfy the original FashionIQ modification.,3,B003BT62A4,0.2758912444114685,data/fashioniq/images/B003BT62A4.jpg,0,0.299224853515625,0.014079630374908447,outputs/hallucination/dress/contact_sheets/dress_q02.jpg
dress_q02_s01,dress_q02,in_domain,dress,1713,B004O6LVY0,B002YX0KZ6,The dress in black in color. [SEP] is strapless and black,The dress in black in color. [SEP] is strapless and black,Retrieve garments that satisfy the original FashionIQ modification.,4,B004AZKU92,0.2703758180141449,data/fashioniq/images/B004AZKU92.jpg,0,0.299224853515625,0.014079630374908447,outputs/hallucination/dress/contact_sheets/dress_q02.jpg
dress_q02_s01,dress_q02,in_domain,dress,1713,B004O6LVY0,B002YX0KZ6,The dress in black in color. [SEP] is strapless and black,The dress in black in color. [SEP] is strapless and black,Retrieve garments that satisfy the original FashionIQ modification.,5,B004ZWCHYG,0.2702658176422119,data/fashioniq/images/B004ZWCHYG.jpg,0,0.299224853515625,0.014079630374908447,outputs/hallucination/dress/contact_sheets/dress_q02.jpg
dress_q02_s02,dress_q02,paraphrase,dress,1713,B004O6LVY0,B002YX0KZ6,The dress in black in color. [SEP] is strapless and black,"Apply these requested changes: The dress in black in color; also, is strapless and black.",Remain close to the in-domain result under a meaning-preserving template change.,1,B0046XRKNM,0.31167468428611755,data/fashioniq/images/B0046XRKNM.jpg,0,0.31167468428611755,0.014008700847625732,outputs/hallucination/dress/contact_sheets/dress_q02.jpg
dress_q02_s02,dress_q02,paraphrase,dress,1713,B004O6LVY0,B002YX0KZ6,The dress in black in color. [SEP] is strapless and black,"Apply these requested changes: The dress in black in color; also, is strapless and black.",Remain close to the in-domain result under a meaning-preserving template change.,2,B003BT62A4,0.2976659834384918,data/fashioniq/images/B003BT62A4.jpg,0,0.31167468428611755,0.014008700847625732,outputs/hallucination/dress/contact_sheets/dress_q02.jpg
dress_q02_s02,dress_q02,paraphrase,dress,1713,B004O6LVY0,B002YX0KZ6,The dress in black in color. [SEP] is strapless and black,"Apply these requested changes: The dress in black in color; also, is strapless and black.",Remain close to the in-domain result under a meaning-preserving template change.,3,B009YKCYZ6,0.29458925127983093,data/fashioniq/images/B009YKCYZ6.jpg,0,0.31167468428611755,0.014008700847625732,outputs/hallucination/dress/contact_sheets/dress_q02.jpg
dress_q02_s02,dress_q02,paraphrase,dress,1713,B004O6LVY0,B002YX0KZ6,The dress in black in color. [SEP] is strapless and black,"Apply these requested changes: The dress in black in color; also, is strapless and black.",Remain close to the in-domain result under a meaning-preserving template change.,4,B00A9T9N6O,0.29133278131484985,data/fashioniq/images/B00A9T9N6O.jpg,0,0.31167468428611755,0.014008700847625732,outputs/hallucination/dress/contact_sheets/dress_q02.jpg
dress_q02_s02,dress_q02,paraphrase,dress,1713,B004O6LVY0,B002YX0KZ6,The dress in black in color. [SEP] is strapless and black,"Apply these requested changes: The dress in black in color; also, is strapless and black.",Remain close to the in-domain result under a meaning-preserving template change.,5,B003ZDNPOW,0.2849835753440857,data/fashioniq/images/B003ZDNPOW.jpg,0,0.31167468428611755,0.014008700847625732,outputs/hallucination/dress/contact_sheets/dress_q02.jpg
dress_q02_s03,dress_q02,identity,dress,1713,B004O6LVY0,B002YX0KZ6,The dress in black in color. [SEP] is strapless and black,"Keep the garment exactly as it is; do not change its color, shape, material, or details.",Preserve the source garment; returning a visually close neighbour is preferable.,1,B005X4RALA,0.2651749551296234,data/fashioniq/images/B005X4RALA.jpg,0,0.2651749551296234,0.014072656631469727,outputs/hallucination/dress/contact_sheets/dress_q02.jpg
dress_q02_s03,dress_q02,identity,dress,1713,B004O6LVY0,B002YX0KZ6,The dress in black in color. [SEP] is strapless and black,"Keep the garment exactly as it is; do not change its color, shape, material, or details.",Preserve the source garment; returning a visually close neighbour is preferable.,2,B008BOMRWG,0.2511022984981537,data/fashioniq/images/B008BOMRWG.jpg,0,0.2651749551296234,0.014072656631469727,outputs/hallucination/dress/contact_sheets/dress_q02.jpg
dress_q02_s03,dress_q02,identity,dress,1713,B004O6LVY0,B002YX0KZ6,The dress in black in color. [SEP] is strapless and black,"Keep the garment exactly as it is; do not change its color, shape, material, or details.",Preserve the source garment; returning a visually close neighbour is preferable.,3,B004L2KKBW,0.24676482379436493,data/fashioniq/images/B004L2KKBW.jpg,0,0.2651749551296234,0.014072656631469727,outputs/hallucination/dress/contact_sheets/dress_q02.jpg
dress_q02_s03,dress_q02,identity,dress,1713,B004O6LVY0,B002YX0KZ6,The dress in black in color. [SEP] is strapless and black,"Keep the garment exactly as it is; do not change its color, shape, material, or details.",Preserve the source garment; returning a visually close neighbour is preferable.,4,B004YADUVS,0.24501658976078033,data/fashioniq/images/B004YADUVS.jpg,0,0.2651749551296234,0.014072656631469727,outputs/hallucination/dress/contact_sheets/dress_q02.jpg
dress_q02_s03,dress_q02,identity,dress,1713,B004O6LVY0,B002YX0KZ6,The dress in black in color. [SEP] is strapless and black,"Keep the garment exactly as it is; do not change its color, shape, material, or details.",Preserve the source garment; returning a visually close neighbour is preferable.,5,B00DRCZHJC,0.2395583987236023,data/fashioniq/images/B00DRCZHJC.jpg,0,0.2651749551296234,0.014072656631469727,outputs/hallucination/dress/contact_sheets/dress_q02.jpg
dress_q02_s04,dress_q02,contradiction,dress,1713,B004O6LVY0,B002YX0KZ6,The dress in black in color. [SEP] is strapless and black,"Make it both sleeveless and long-sleeved, and make it both shorter and longer.",No gallery item can satisfy every mutually contradictory requirement.,1,B00D9OXNW6,0.2990061044692993,data/fashioniq/images/B00D9OXNW6.jpg,0,0.2990061044692993,0.02089029550552368,outputs/hallucination/dress/contact_sheets/dress_q02.jpg
dress_q02_s04,dress_q02,contradiction,dress,1713,B004O6LVY0,B002YX0KZ6,The dress in black in color. [SEP] is strapless and black,"Make it both sleeveless and long-sleeved, and make it both shorter and longer.",No gallery item can satisfy every mutually contradictory requirement.,2,B0092PHFIY,0.27811580896377563,data/fashioniq/images/B0092PHFIY.jpg,0,0.2990061044692993,0.02089029550552368,outputs/hallucination/dress/contact_sheets/dress_q02.jpg
dress_q02_s04,dress_q02,contradiction,dress,1713,B004O6LVY0,B002YX0KZ6,The dress in black in color. [SEP] is strapless and black,"Make it both sleeveless and long-sleeved, and make it both shorter and longer.",No gallery item can satisfy every mutually contradictory requirement.,3,B0092K4WL2,0.2778112292289734,data/fashioniq/images/B0092K4WL2.jpg,0,0.2990061044692993,0.02089029550552368,outputs/hallucination/dress/contact_sheets/dress_q02.jpg
dress_q02_s04,dress_q02,contradiction,dress,1713,B004O6LVY0,B002YX0KZ6,The dress in black in color. [SEP] is strapless and black,"Make it both sleeveless and long-sleeved, and make it both shorter and longer.",No gallery item can satisfy every mutually contradictory requirement.,4,B008RK6XLK,0.2715950608253479,data/fashioniq/images/B008RK6XLK.jpg,0,0.2990061044692993,0.02089029550552368,outputs/hallucination/dress/contact_sheets/dress_q02.jpg
dress_q02_s04,dress_q02,contradiction,dress,1713,B004O6LVY0,B002YX0KZ6,The dress in black in color. [SEP] is strapless and black,"Make it both sleeveless and long-sleeved, and make it both shorter and longer.",No gallery item can satisfy every mutually contradictory requirement.,5,B0058BPLPK,0.2636699676513672,data/fashioniq/images/B0058BPLPK.jpg,0,0.2990061044692993,0.02089029550552368,outputs/hallucination/dress/contact_sheets/dress_q02.jpg
dress_q02_s05,dress_q02,ood,dress,1713,B004O6LVY0,B002YX0KZ6,The dress in black in color. [SEP] is strapless and black,"Make it play jazz music, increase its battery life, and make it smell like rain.",The request is outside the fashion-image domain; high-confidence visual compliance is unsupported.,1,B007G6BODI,0.29958081245422363,data/fashioniq/images/B007G6BODI.jpg,0,0.29958081245422363,0.008609890937805176,outputs/hallucination/dress/contact_sheets/dress_q02.jpg
dress_q02_s05,dress_q02,ood,dress,1713,B004O6LVY0,B002YX0KZ6,The dress in black in color. [SEP] is strapless and black,"Make it play jazz music, increase its battery life, and make it smell like rain.",The request is outside the fashion-image domain; high-confidence visual compliance is unsupported.,2,B006PAT5EQ,0.29097092151641846,data/fashioniq/images/B006PAT5EQ.jpg,0,0.29958081245422363,0.008609890937805176,outputs/hallucination/dress/contact_sheets/dress_q02.jpg
dress_q02_s05,dress_q02,ood,dress,1713,B004O6LVY0,B002YX0KZ6,The dress in black in color. [SEP] is strapless and black,"Make it play jazz music, increase its battery life, and make it smell like rain.",The request is outside the fashion-image domain; high-confidence visual compliance is unsupported.,3,B0078JAST4,0.28531908988952637,data/fashioniq/images/B0078JAST4.jpg,0,0.29958081245422363,0.008609890937805176,outputs/hallucination/dress/contact_sheets/dress_q02.jpg
dress_q02_s05,dress_q02,ood,dress,1713,B004O6LVY0,B002YX0KZ6,The dress in black in color. [SEP] is strapless and black,"Make it play jazz music, increase its battery life, and make it smell like rain.",The request is outside the fashion-image domain; high-confidence visual compliance is unsupported.,4,B005O78O3E,0.255553662776947,data/fashioniq/images/B005O78O3E.jpg,0,0.29958081245422363,0.008609890937805176,outputs/hallucination/dress/contact_sheets/dress_q02.jpg
dress_q02_s05,dress_q02,ood,dress,1713,B004O6LVY0,B002YX0KZ6,The dress in black in color. [SEP] is strapless and black,"Make it play jazz music, increase its battery life, and make it smell like rain.",The request is outside the fashion-image domain; high-confidence visual compliance is unsupported.,5,B00BP0WWBY,0.25536221265792847,data/fashioniq/images/B00BP0WWBY.jpg,0,0.29958081245422363,0.008609890937805176,outputs/hallucination/dress/contact_sheets/dress_q02.jpg
dress_q02_s06,dress_q02,unsatisfiable,dress,1713,B004O6LVY0,B002YX0KZ6,The dress in black in color. [SEP] is strapless and black,Turn it into a transparent glass garment with animated flames and invisible fabric.,The fixed FashionIQ gallery is not expected to contain a full match.,1,B007RM21BU,0.2861010730266571,data/fashioniq/images/B007RM21BU.jpg,0,0.2861010730266571,0.0030520856380462646,outputs/hallucination/dress/contact_sheets/dress_q02.jpg
dress_q02_s06,dress_q02,unsatisfiable,dress,1713,B004O6LVY0,B002YX0KZ6,The dress in black in color. [SEP] is strapless and black,Turn it into a transparent glass garment with animated flames and invisible fabric.,The fixed FashionIQ gallery is not expected to contain a full match.,2,B00APFQPRM,0.28304898738861084,data/fashioniq/images/B00APFQPRM.jpg,0,0.2861010730266571,0.0030520856380462646,outputs/hallucination/dress/contact_sheets/dress_q02.jpg
dress_q02_s06,dress_q02,unsatisfiable,dress,1713,B004O6LVY0,B002YX0KZ6,The dress in black in color. [SEP] is strapless and black,Turn it into a transparent glass garment with animated flames and invisible fabric.,The fixed FashionIQ gallery is not expected to contain a full match.,3,B005KOZ0M4,0.2589329183101654,data/fashioniq/images/B005KOZ0M4.jpg,0,0.2861010730266571,0.0030520856380462646,outputs/hallucination/dress/contact_sheets/dress_q02.jpg
dress_q02_s06,dress_q02,unsatisfiable,dress,1713,B004O6LVY0,B002YX0KZ6,The dress in black in color. [SEP] is strapless and black,Turn it into a transparent glass garment with animated flames and invisible fabric.,The fixed FashionIQ gallery is not expected to contain a full match.,4,B00508YRGU,0.23571527004241943,data/fashioniq/images/B00508YRGU.jpg,0,0.2861010730266571,0.0030520856380462646,outputs/hallucination/dress/contact_sheets/dress_q02.jpg
dress_q02_s06,dress_q02,unsatisfiable,dress,1713,B004O6LVY0,B002YX0KZ6,The dress in black in color. [SEP] is strapless and black,Turn it into a transparent glass garment with animated flames and invisible fabric.,The fixed FashionIQ gallery is not expected to contain a full match.,5,B0054O6D7Q,0.23531129956245422,data/fashioniq/images/B0054O6D7Q.jpg,0,0.2861010730266571,0.0030520856380462646,outputs/hallucination/dress/contact_sheets/dress_q02.jpg
dress_q03_s01,dress_q03,in_domain,dress,997,B004PKZWNG,B009LGLIIC,is blue in color [SEP] Has long sleeves and a blue pattern,is blue in color [SEP] Has long sleeves and a blue pattern,Retrieve garments that satisfy the original FashionIQ modification.,1,B00CHU700E,0.25860917568206787,data/fashioniq/images/B00CHU700E.jpg,0,0.25860917568206787,0.026172086596488953,outputs/hallucination/dress/contact_sheets/dress_q03.jpg
dress_q03_s01,dress_q03,in_domain,dress,997,B004PKZWNG,B009LGLIIC,is blue in color [SEP] Has long sleeves and a blue pattern,is blue in color [SEP] Has long sleeves and a blue pattern,Retrieve garments that satisfy the original FashionIQ modification.,2,B0017LUFJM,0.23243708908557892,data/fashioniq/images/B0017LUFJM.jpg,0,0.25860917568206787,0.026172086596488953,outputs/hallucination/dress/contact_sheets/dress_q03.jpg
dress_q03_s01,dress_q03,in_domain,dress,997,B004PKZWNG,B009LGLIIC,is blue in color [SEP] Has long sleeves and a blue pattern,is blue in color [SEP] Has long sleeves and a blue pattern,Retrieve garments that satisfy the original FashionIQ modification.,3,B009RIW4E6,0.22951731085777283,data/fashioniq/images/B009RIW4E6.jpg,0,0.25860917568206787,0.026172086596488953,outputs/hallucination/dress/contact_sheets/dress_q03.jpg
